-0.0244
0.000983
-0.00616
0.00603
-0.0156
-0.0143
0.00577
0.00984
-0.0139
0.00473
-0.0108
-0.00132
-0.00563
0.00633
-0.00731
0.00244
-0.0216
0.0073
-0.00107
0.0138
0.0197
-0.0081
0.0212
-0.0182
0.0128
-0.0252
-0.0276
-0.0444
-0.000859
-0.0504
0.0291
0.0668
0.0119
0.0164
0.0175
0.000245
0.0381
0.023
0.0232
-0.00104
0.0107
0.0271
-0.0144
-0.00247
-0.0183
-0.00121
-0.0375
-0.0251
0.0324
0.0586
0.0377
-0.0149
0.0398
-0.0449
-0.0423
-0.015
-0.0441
-0.0562
0.00356
0.0299
0.0435
0.0279
0.137
0.0403
0.0202
0.0507
-0.0297
-0.0833
-0.0239
-0.0396
-0.0126
0.0441
0.0256
-0.0148
-0.171
0.166
0.0963
0.0877
-0.0244
-0.0563
-0.0238
-0.0116
-0.00546
-0.00654
-0.00295
-0.000927
-0.00149
-0.000482
-0.00039
-0.000135
-0.000207
-0.000311
-4.76e-05
-2.46e-05
-0.000101
-2.94e-05
-3.08e-05
-1.25e-05
-3.36e-05
-5.43e-05
